28.98,-17.68,-16.7,19.32,-26.32,-3.11,38.2,-20.8,5.81,25.38,-22.8,1.49
28.96,-17.68,-16.7,19.3,-26.32,-3.12,38.23,-20.96,5.7,25.39,-22.87,1.44
28.95,-17.68,-16.7,19.28,-26.31,-3.13,38.28,-21.08,5.56,25.38,-22.92,1.42
28.94,-17.66,-16.71,19.29,-26.3,-3.13,38.27,-21.21,5.47,25.4,-22.93,1.36
28.93,-17.64,-16.72,19.28,-26.29,-3.14,38.27,-21.29,5.39,25.32,-22.99,1.44
28.91,-17.63,-16.73,19.26,-26.28,-3.15,38.23,-21.44,5.35,25.27,-23.02,1.48
28.91,-17.64,-16.71,19.24,-26.26,-3.17,38.19,-21.49,5.29,25.22,-23.01,1.53
28.92,-17.61,-16.71,19.22,-26.24,-3.19,38.16,-21.51,5.31,25.15,-22.99,1.59
28.91,-17.59,-16.72,19.2,-26.23,-3.2,38.08,-21.6,5.28,25.07,-22.95,1.66
28.91,-17.59,-16.72,19.19,-26.22,-3.22,38.24,-21.37,4.96,24.98,-22.9,1.72
28.9,-17.57,-16.73,19.16,-26.21,-3.24,38.12,-21.4,5.18,24.94,-22.8,1.74
28.89,-17.57,-16.72,19.15,-26.19,-3.25,38.19,-21.25,4.95,24.85,-22.74,1.84
28.87,-17.58,-16.75,19.11,-26.19,-3.25,38.04,-21.35,5.13,24.78,-22.65,1.89
28.87,-17.57,-16.74,19.12,-26.17,-3.27,38.03,-21.35,4.98,24.7,-22.56,2.03
28.84,-17.58,-16.77,19.12,-26.15,-3.28,37.94,-21.41,5.15,24.65,-22.51,2.04
28.84,-17.57,-16.76,19.1,-26.14,-3.3,37.98,-21.39,5.01,24.64,-22.47,2.12
28.79,-17.61,-16.79,19.07,-26.15,-3.3,38.03,-21.38,4.89,24.67,-22.45,2.09
28.82,-17.58,-16.77,19.07,-26.14,-3.3,38.08,-21.38,4.85,24.72,-22.48,2.05
28.79,-17.59,-16.82,19.07,-26.13,-3.31,38.09,-21.46,4.77,24.78,-22.54,1.98
28.8,-17.57,-16.8,19.07,-26.13,-3.33,38.04,-21.6,4.92,24.85,-22.62,1.89
28.8,-17.57,-16.81,19.08,-26.12,-3.34,38.12,-21.6,4.8,24.94,-22.69,1.79
28.82,-17.54,-16.79,19.09,-26.12,-3.34,38.1,-21.7,4.87,24.99,-22.76,1.72
28.82,-17.53,-16.79,19.07,-26.13,-3.35,38.18,-21.67,4.74,24.99,-22.84,1.72
28.84,-17.52,-16.77,19.08,-26.12,-3.35,38.25,-21.64,4.62,25,-22.86,1.69
28.84,-17.51,-16.77,19.1,-26.11,-3.36,38.31,-21.61,4.52,24.98,-22.89,1.7
28.86,-17.49,-16.75,19.1,-26.11,-3.36,38.36,-21.58,4.47,24.97,-22.89,1.71
28.85,-17.53,-16.72,19.1,-26.11,-3.36,38.38,-21.59,4.43,24.96,-22.89,1.74
28.87,-17.52,-16.7,19.1,-26.12,-3.35,38.4,-21.6,4.4,24.96,-22.88,1.76
28.88,-17.49,-16.71,19.11,-26.11,-3.36,38.42,-21.59,4.52,24.95,-22.88,1.78
28.89,-17.47,-16.71,19.11,-26.11,-3.35,38.42,-21.59,4.49,24.93,-22.89,1.79
28.88,-17.49,-16.7,19.12,-26.11,-3.36,38.46,-21.51,4.56,24.92,-22.91,1.8
28.89,-17.47,-16.7,19.14,-26.1,-3.36,38.46,-21.5,4.54,24.91,-22.93,1.83
28.88,-17.5,-16.68,19.13,-26.09,-3.36,38.47,-21.46,4.6,24.87,-22.97,1.83
28.9,-17.48,-16.68,19.15,-26.08,-3.37,38.44,-21.48,4.54,24.84,-23.01,1.87
28.88,-17.51,-16.67,19.17,-26.06,-3.38,38.44,-21.46,4.59,24.8,-23.04,1.85
28.9,-17.48,-16.68,19.18,-26.06,-3.39,38.43,-21.45,4.63,24.78,-23.05,1.88
28.89,-17.49,-16.68,19.17,-26.07,-3.39,38.4,-21.46,4.58,24.75,-23.04,1.89
28.91,-17.47,-16.68,19.17,-26.08,-3.39,38.38,-21.46,4.62,24.73,-23.03,1.92
28.92,-17.46,-16.68,19.21,-26.09,-3.39,38.33,-21.49,4.58,24.68,-23.02,1.97
28.93,-17.44,-16.69,19.22,-26.11,-3.39,38.31,-21.5,4.62,24.62,-23.04,1.97
28.94,-17.41,-16.72,19.23,-26.12,-3.38,38.27,-21.51,4.59,24.6,-23.04,1.98
28.96,-17.4,-16.7,19.23,-26.14,-3.38,38.25,-21.48,4.64,24.56,-23.06,1.94
28.98,-17.35,-16.74,19.22,-26.17,-3.38,38.22,-21.46,4.67,24.53,-23.07,1.96
28.99,-17.36,-16.73,19.22,-26.19,-3.38,38.19,-21.42,4.68,24.49,-23.08,1.98
28.99,-17.31,-16.78,19.22,-26.21,-3.38,38.15,-21.36,4.77,24.44,-23.09,1.98
28.99,-17.34,-16.75,19.22,-26.23,-3.38,38.12,-21.31,4.79,24.43,-23.07,2.02
28.97,-17.31,-16.81,19.19,-26.26,-3.39,38.09,-21.29,4.81,24.44,-23.07,2.01
28.97,-17.35,-16.75,19.15,-26.29,-3.38,38.05,-21.3,4.82,24.47,-23.08,1.97
28.97,-17.32,-16.8,19.14,-26.3,-3.39,38.02,-21.29,4.82,24.51,-23.09,1.92
28.96,-17.37,-16.76,19.12,-26.32,-3.4,37.84,-21.42,5.15,24.52,-23.14,1.87
28.94,-17.37,-16.77,19.08,-26.35,-3.39,37.9,-21.31,5.11,24.53,-23.16,1.87
28.93,-17.42,-16.73,19.06,-26.36,-3.4,37.85,-21.29,5.34,24.54,-23.18,1.84
28.92,-17.43,-16.73,19.01,-26.38,-3.4,37.89,-21.23,5.25,24.52,-23.21,1.86
28.9,-17.46,-16.72,19,-26.38,-3.4,37.92,-21.21,5.17,24.52,-23.24,1.84
28.88,-17.48,-16.71,18.95,-26.4,-3.4,37.85,-21.26,5.33,24.52,-23.28,1.86
28.86,-17.51,-16.7,18.94,-26.39,-3.42,37.89,-21.22,5.3,24.53,-23.33,1.85
28.8,-17.57,-16.69,18.9,-26.39,-3.43,37.83,-21.31,5.34,24.55,-23.4,1.82
28.77,-17.6,-16.68,18.85,-26.4,-3.41,37.88,-21.27,5.22,24.56,-23.45,1.8
28.75,-17.63,-16.68,18.85,-26.38,-3.43,37.84,-21.35,5.19,24.61,-23.46,1.74
28.73,-17.62,-16.68,18.81,-26.39,-3.44,37.89,-21.32,5.04,24.61,-23.5,1.74
28.71,-17.64,-16.68,18.77,-26.39,-3.45,37.84,-21.4,5.14,24.67,-23.5,1.67
28.72,-17.65,-16.65,18.75,-26.39,-3.46,37.8,-21.43,5.22,24.69,-23.53,1.67
28.72,-17.64,-16.66,18.73,-26.39,-3.47,37.77,-21.45,5.32,24.72,-23.57,1.64
28.74,-17.62,-16.65,18.73,-26.38,-3.47,37.73,-21.5,5.38,24.73,-23.6,1.63
28.73,-17.64,-16.65,18.76,-26.38,-3.46,37.73,-21.5,5.38,24.72,-23.64,1.62
28.75,-17.62,-16.65,18.79,-26.37,-3.46,37.73,-21.5,5.38,24.74,-23.64,1.61
28.73,-17.64,-16.65,18.82,-26.39,-3.44,37.73,-21.51,5.42,24.73,-23.65,1.6
28.74,-17.64,-16.64,18.85,-26.41,-3.4,37.72,-21.54,5.44,24.73,-23.66,1.58
28.75,-17.64,-16.63,18.9,-26.43,-3.37,37.7,-21.59,5.34,24.75,-23.64,1.55
28.75,-17.63,-16.64,18.95,-26.45,-3.36,37.72,-21.59,5.34,24.74,-23.65,1.49
28.75,-17.64,-16.65,18.99,-26.48,-3.35,37.73,-21.6,5.36,24.76,-23.63,1.48
28.76,-17.64,-16.64,19.03,-26.5,-3.33,37.73,-21.64,5.37,24.76,-23.62,1.45
28.78,-17.63,-16.64,19.05,-26.53,-3.32,37.75,-21.65,5.37,24.77,-23.61,1.44
28.79,-17.63,-16.63,19.09,-26.53,-3.3,37.75,-21.72,5.29,24.77,-23.62,1.44
28.8,-17.63,-16.64,19.11,-26.54,-3.29,37.76,-21.77,5.3,24.76,-23.64,1.42
