38.22,-19.52,-4.49,25.43,-22.63,-2.57,32.75,-20.46,7.84,17.9,-22.21,8.78
38.21,-19.51,-4.5,25.41,-22.64,-2.56,32.72,-20.5,7.84,17.86,-22.14,8.8
38.17,-19.54,-4.56,25.41,-22.63,-2.57,32.69,-20.57,7.83,17.84,-22.09,8.83
38.14,-19.56,-4.6,25.41,-22.63,-2.57,32.69,-20.59,7.8,17.82,-22.06,8.83
38.11,-19.6,-4.6,25.4,-22.63,-2.57,32.67,-20.62,7.78,17.82,-22.04,8.84
38.09,-19.62,-4.63,25.4,-22.63,-2.57,32.67,-20.63,7.75,17.81,-22,8.87
38.07,-19.66,-4.64,25.39,-22.64,-2.56,32.66,-20.63,7.72,17.8,-21.98,8.88
38.11,-19.6,-4.62,25.4,-22.63,-2.56,32.63,-20.66,7.71,17.76,-21.98,8.9
38.11,-19.61,-4.63,25.41,-22.63,-2.55,32.62,-20.65,7.69,17.72,-22.01,8.89
38.15,-19.52,-4.6,25.41,-22.64,-2.54,32.6,-20.66,7.67,17.71,-22.04,8.89
38.17,-19.48,-4.57,25.42,-22.64,-2.53,32.59,-20.67,7.64,17.71,-22.08,8.89
38.18,-19.49,-4.62,25.41,-22.65,-2.52,32.58,-20.66,7.63,17.72,-22.12,8.87
38.2,-19.47,-4.62,25.43,-22.65,-2.52,32.59,-20.63,7.62,17.72,-22.18,8.84
38.22,-19.45,-4.58,25.44,-22.64,-2.52,32.6,-20.62,7.61,17.72,-22.25,8.8
38.2,-19.48,-4.61,25.45,-22.64,-2.51,32.61,-20.62,7.6,17.74,-22.32,8.75
38.18,-19.52,-4.6,25.45,-22.64,-2.51,32.62,-20.63,7.6,17.77,-22.41,8.69
38.16,-19.56,-4.6,25.44,-22.65,-2.51,32.62,-20.65,7.59,17.8,-22.49,8.64
38.16,-19.58,-4.6,25.44,-22.65,-2.51,32.64,-20.65,7.6,17.84,-22.55,8.6
38.16,-19.6,-4.58,25.45,-22.65,-2.52,32.67,-20.64,7.6,17.85,-22.61,8.57
38.17,-19.6,-4.56,25.45,-22.64,-2.52,32.7,-20.63,7.62,17.88,-22.64,8.56
38.16,-19.61,-4.56,25.46,-22.63,-2.52,32.73,-20.63,7.62,17.9,-22.67,8.53
38.19,-19.59,-4.55,25.46,-22.64,-2.52,32.74,-20.66,7.63,17.91,-22.68,8.53
38.2,-19.58,-4.53,25.46,-22.63,-2.51,32.76,-20.68,7.64,17.9,-22.71,8.52
38.22,-19.55,-4.53,25.47,-22.63,-2.52,32.79,-20.7,7.66,17.91,-22.74,8.48
38.24,-19.52,-4.52,25.48,-22.63,-2.52,32.82,-20.71,7.68,17.93,-22.74,8.47
38.24,-19.51,-4.54,25.51,-22.61,-2.51,32.86,-20.7,7.67,17.94,-22.74,8.46
38.26,-19.48,-4.54,25.51,-22.6,-2.51,32.88,-20.72,7.67,17.95,-22.74,8.45
