31.68,-19.98,-11.92,20.28,-21.35,-9.32,40.18,-20.86,2.38,29.83,-23.36,1.99
31.7,-20,-11.94,20.3,-21.36,-9.28,40.19,-20.85,2.38,29.85,-23.35,1.97
31.71,-20.04,-11.91,20.32,-21.36,-9.28,40.21,-20.85,2.38,29.86,-23.35,1.97
31.75,-20.06,-11.89,20.33,-21.38,-9.25,40.22,-20.81,2.45,29.88,-23.33,1.97
31.77,-20.06,-11.86,20.36,-21.37,-9.24,40.2,-20.87,2.41,29.89,-23.31,1.98
31.79,-20.08,-11.86,20.37,-21.38,-9.25,40.21,-20.86,2.4,29.89,-23.3,1.97
31.78,-20.12,-11.86,20.36,-21.4,-9.25,40.18,-20.95,2.31,29.89,-23.28,2
31.76,-20.16,-11.85,20.37,-21.4,-9.25,40.13,-21.05,2.21,29.91,-23.25,2
31.78,-20.18,-11.83,20.36,-21.43,-9.23,40.11,-21.11,2.13,29.9,-23.23,2
31.8,-20.19,-11.81,20.39,-21.43,-9.22,40.11,-21.12,2.06,29.9,-23.2,2.01
31.84,-20.18,-11.8,20.4,-21.43,-9.22,40.16,-21,2.14,29.89,-23.18,2.03
31.86,-20.16,-11.83,20.43,-21.44,-9.21,40.19,-20.94,2.17,29.89,-23.13,2.06
31.86,-20.2,-11.81,20.44,-21.46,-9.2,40.24,-20.88,2.09,29.88,-23.13,2.06
31.89,-20.21,-11.78,20.44,-21.49,-9.19,40.23,-20.86,2.21,29.87,-23.13,2.02
31.91,-20.21,-11.77,20.48,-21.5,-9.17,40.25,-20.83,2.09,29.87,-23.11,2.05
31.94,-20.22,-11.75,20.51,-21.5,-9.17,40.25,-20.8,2.14,29.87,-23.09,2.03
31.97,-20.23,-11.74,20.54,-21.51,-9.16,40.29,-20.76,1.98,29.87,-23.07,2.04
31.98,-20.26,-11.73,20.55,-21.52,-9.17,40.3,-20.73,2,29.87,-23.07,2.02
32,-20.28,-11.71,20.55,-21.55,-9.15,40.28,-20.73,2.06,29.85,-23.06,2.04
32.05,-20.29,-11.68,20.57,-21.56,-9.15,40.3,-20.7,1.96,29.84,-23.06,2.03
32.06,-20.31,-11.69,20.61,-21.57,-9.15,40.31,-20.67,1.97,29.84,-23.07,2.02
32.09,-20.29,-11.7,20.63,-21.57,-9.15,40.35,-20.6,1.92,29.85,-23.06,2.02
32.1,-20.34,-11.66,20.66,-21.56,-9.16,40.39,-20.49,2,29.85,-23.05,2.01
32.14,-20.34,-11.62,20.66,-21.59,-9.14,40.38,-20.51,2.03,29.85,-23.05,2.03
32.17,-20.34,-11.61,20.67,-21.59,-9.14,40.37,-20.48,2.14,29.85,-23.05,2.03
32.19,-20.36,-11.59,20.7,-21.6,-9.13,40.32,-20.59,2.1,29.84,-23.06,2.04
32.22,-20.37,-11.57,20.73,-21.6,-9.13,40.29,-20.66,2.07,29.84,-23.06,2.03
32.21,-20.43,-11.55,20.75,-21.59,-9.15,40.23,-20.76,2,29.84,-23.07,2.01
32.24,-20.42,-11.58,20.76,-21.6,-9.14,40.19,-20.82,1.96,29.84,-23.07,2.01
32.25,-20.45,-11.57,20.79,-21.61,-9.13,40.18,-20.83,1.9,29.84,-23.07,2.01
32.27,-20.45,-11.57,20.81,-21.62,-9.13,40.17,-20.83,1.83,29.83,-23.08,2.01
32.29,-20.47,-11.55,20.83,-21.64,-9.11,40.2,-20.74,1.95,29.84,-23.08,2
32.32,-20.48,-11.53,20.85,-21.66,-9.1,40.23,-20.68,1.93,29.83,-23.07,2.01
32.36,-20.47,-11.52,20.87,-21.67,-9.09,40.24,-20.61,2.07,29.83,-23.06,2.01
32.4,-20.47,-11.5,20.92,-21.66,-9.1,40.26,-20.56,2.08,29.82,-23.05,2.03
32.44,-20.48,-11.48,20.94,-21.68,-9.08,40.24,-20.56,2.16,29.81,-23.05,2.03
32.44,-20.5,-11.49,20.96,-21.69,-9.07,40.23,-20.57,2.14,29.78,-23.03,2.06
32.47,-20.53,-11.45,20.99,-21.71,-9.08,40.23,-20.56,2.15,29.77,-23.01,2.05
32.49,-20.56,-11.44,21.03,-21.71,-9.05,40.19,-20.61,2.17,29.76,-22.97,2.08
32.53,-20.56,-11.44,21.07,-21.7,-9.06,40.18,-20.64,2.13,29.73,-22.96,2.13
32.54,-20.58,-11.45,21.09,-21.71,-9.06,40.14,-20.68,2.12,29.7,-22.96,2.11
32.55,-20.61,-11.43,21.11,-21.72,-9.05,40.11,-20.72,2.04,29.69,-22.95,2.13
32.58,-20.61,-11.43,21.13,-21.72,-9.06,40.12,-20.67,2.1,29.68,-22.94,2.11
32.63,-20.6,-11.42,21.15,-21.73,-9.04,40.12,-20.67,2.07,29.68,-22.93,2.13
32.65,-20.61,-11.4,21.18,-21.72,-9.05,40.13,-20.61,2.14,29.68,-22.93,2.12
32.74,-20.59,-11.31,21.21,-21.71,-9.04,40.15,-20.53,2.22,29.66,-22.93,2.14
32.73,-20.61,-11.33,21.23,-21.71,-9.05,40.14,-20.52,2.31,29.64,-22.95,2.16
32.78,-20.64,-11.24,21.25,-21.72,-9.03,40.15,-20.48,2.4,29.63,-22.95,2.16
32.77,-20.65,-11.29,21.26,-21.74,-9.04,40.07,-20.63,2.38,29.63,-22.95,2.16
32.81,-20.68,-11.23,21.3,-21.73,-9.04,39.99,-20.76,2.38,29.63,-22.95,2.16
32.82,-20.66,-11.29,21.35,-21.71,-9.05,39.94,-20.8,2.43,29.62,-22.96,2.16
32.86,-20.66,-11.25,21.38,-21.71,-9.06,39.92,-20.85,2.34,29.62,-22.95,2.15
32.85,-20.69,-11.26,21.39,-21.71,-9.07,39.94,-20.75,2.44,29.62,-22.95,2.15
32.89,-20.66,-11.25,21.39,-21.74,-9.04,39.96,-20.72,2.4,29.6,-22.95,2.19
32.91,-20.67,-11.25,21.42,-21.72,-9.05,39.96,-20.72,2.37,29.6,-22.96,2.17
32.93,-20.65,-11.26,21.45,-21.71,-9.04,40,-20.65,2.39,29.58,-22.97,2.19
32.95,-20.64,-11.28,21.46,-21.69,-9.07,40.02,-20.6,2.42,29.6,-22.96,2.18
32.95,-20.65,-11.28,21.47,-21.67,-9.07,40.01,-20.58,2.54,29.58,-22.97,2.17
32.97,-20.64,-11.28,21.46,-21.67,-9.08,40.02,-20.55,2.59,29.57,-22.98,2.19
33,-20.62,-11.27,21.47,-21.65,-9.1,39.96,-20.63,2.65,29.56,-23,2.17
33,-20.63,-11.28,21.47,-21.64,-9.12,39.94,-20.67,2.6,29.54,-23.01,2.18
33.06,-20.57,-11.26,21.48,-21.62,-9.13,39.91,-20.7,2.6,29.53,-23.02,2.17
33.04,-20.6,-11.28,21.49,-21.59,-9.17,39.89,-20.74,2.54,29.53,-23.02,2.18
33.09,-20.56,-11.26,21.49,-21.59,-9.18,39.89,-20.7,2.58,29.53,-23.03,2.17
33.08,-20.58,-11.26,21.49,-21.59,-9.19,39.88,-20.69,2.61,29.52,-23.04,2.18
33.12,-20.55,-11.25,21.51,-21.57,-9.21,39.89,-20.65,2.68,29.48,-23.09,2.18
33.11,-20.55,-11.25,21.52,-21.57,-9.19,39.9,-20.59,2.76,29.48,-23.09,2.18
33.15,-20.53,-11.22,21.54,-21.55,-9.2,39.89,-20.58,2.87,29.49,-23.09,2.18
