28.85,-16.41,-13.08,20.5,-24.93,1.22,42.31,-18.12,6.06,28.14,-27.86,0.9
28.86,-16.4,-13.09,20.5,-24.93,1.22,42.35,-18.08,6.05,28.16,-27.87,0.87
28.86,-16.41,-13.09,20.5,-24.93,1.21,42.37,-18.11,6.01,28.21,-27.87,0.87
28.86,-16.44,-13.07,20.5,-24.93,1.22,42.4,-18.08,5.95,28.26,-27.88,0.86
28.88,-16.4,-13.08,20.5,-24.93,1.22,42.45,-18.02,5.94,28.31,-27.9,0.83
28.89,-16.38,-13.09,20.5,-24.93,1.22,42.46,-18.04,5.89,28.34,-27.95,0.82
28.9,-16.36,-13.1,20.49,-24.93,1.22,42.48,-18.04,5.89,28.34,-28.03,0.79
28.92,-16.34,-13.1,20.5,-24.93,1.22,42.51,-18.02,5.88,28.36,-28.09,0.77
28.92,-16.34,-13.09,20.5,-24.93,1.22,42.54,-18,5.88,28.41,-28.15,0.76
28.93,-16.33,-13.09,20.5,-24.93,1.21,42.54,-18.02,5.92,28.43,-28.22,0.72
28.93,-16.33,-13.1,20.5,-24.94,1.22,42.57,-18.02,5.89,28.44,-28.3,0.72
28.92,-16.36,-13.09,20.5,-24.94,1.22,42.58,-18.03,5.88,28.43,-28.37,0.68
28.91,-16.38,-13.08,20.5,-24.94,1.22,42.62,-18,5.86,28.46,-28.4,0.7
28.89,-16.42,-13.07,20.51,-24.94,1.23,42.64,-17.99,5.84,28.46,-28.43,0.69
28.88,-16.44,-13.07,20.51,-24.95,1.24,42.64,-18.02,5.83,28.44,-28.45,0.68
28.89,-16.45,-13.06,20.52,-24.95,1.23,42.65,-18.03,5.82,28.42,-28.46,0.71
28.89,-16.44,-13.07,20.53,-24.94,1.24,42.67,-18.02,5.79,28.38,-28.47,0.73
28.88,-16.45,-13.07,20.54,-24.95,1.24,42.68,-18.03,5.79,28.4,-28.43,0.76
28.89,-16.42,-13.08,20.55,-24.94,1.25,42.68,-18.02,5.82,28.4,-28.4,0.78
28.9,-16.41,-13.09,20.53,-24.96,1.25,42.7,-17.99,5.81,28.38,-28.39,0.8
28.91,-16.39,-13.09,20.53,-24.96,1.25,42.69,-17.99,5.82,28.36,-28.37,0.82
28.92,-16.37,-13.08,20.54,-24.95,1.25,42.69,-18,5.81,28.33,-28.37,0.84
28.93,-16.36,-13.09,20.54,-24.96,1.25,42.67,-18.01,5.84,28.32,-28.36,0.86
28.93,-16.36,-13.07,20.54,-24.95,1.26,42.66,-18.01,5.84,28.32,-28.34,0.88
28.93,-16.36,-13.08,20.52,-24.96,1.26,42.66,-18,5.83,28.3,-28.34,0.89
28.92,-16.38,-13.07,20.52,-24.96,1.26,42.64,-18.04,5.85,28.29,-28.35,0.88
28.92,-16.39,-13.07,20.52,-24.96,1.26,42.62,-18.05,5.84,28.26,-28.36,0.89
28.91,-16.4,-13.07,20.52,-24.96,1.25,42.62,-18.03,5.84,28.26,-28.35,0.88
28.9,-16.42,-13.07,20.52,-24.96,1.26,42.61,-18.02,5.86,28.27,-28.33,0.88
28.89,-16.44,-13.06,20.51,-24.97,1.26,42.61,-18.02,5.87,28.27,-28.32,0.88
28.87,-16.44,-13.07,20.51,-24.97,1.26,42.59,-18.03,5.88,28.26,-28.31,0.9
28.87,-16.44,-13.07,20.51,-24.96,1.26,42.59,-18.03,5.87,28.24,-28.31,0.89
28.87,-16.41,-13.08,20.51,-24.96,1.26,42.59,-18.03,5.87,28.25,-28.29,0.89
28.87,-16.41,-13.09,20.52,-24.95,1.26,42.58,-18.03,5.87,28.24,-28.29,0.9
28.87,-16.41,-13.08,20.51,-24.96,1.26,42.58,-18.03,5.87,28.23,-28.29,0.89
