30.79,-17.29,-12.34,22.74,-25.73,1.99,42.3,-18.15,6.18,28.08,-23.15,5.26
30.79,-17.3,-12.33,22.74,-25.72,2,42.3,-18.16,6.17,28.07,-23.16,5.26
30.79,-17.31,-12.32,22.74,-25.72,2,42.29,-18.17,6.18,28.06,-23.16,5.27
30.79,-17.32,-12.32,22.73,-25.73,2.01,42.3,-18.16,6.16,28.06,-23.16,5.26
30.78,-17.34,-12.32,22.74,-25.72,2.01,42.3,-18.17,6.17,28.07,-23.15,5.26
30.78,-17.34,-12.33,22.74,-25.72,2.01,42.29,-18.17,6.18,28.07,-23.16,5.26
30.78,-17.33,-12.33,22.74,-25.73,2.01,42.29,-18.18,6.19,28.06,-23.16,5.26
30.77,-17.33,-12.35,22.74,-25.72,2.01,42.29,-18.16,6.19,28.06,-23.16,5.26
30.78,-17.32,-12.35,22.74,-25.72,2.01,42.3,-18.15,6.2,28.07,-23.15,5.26
30.78,-17.3,-12.37,22.75,-25.71,2.01,42.3,-18.14,6.2,28.07,-23.15,5.27
30.78,-17.31,-12.36,22.74,-25.72,2.01,42.3,-18.12,6.2,28.06,-23.15,5.27
30.78,-17.3,-12.37,22.73,-25.73,2,42.29,-18.12,6.19,28.06,-23.15,5.27
30.79,-17.3,-12.36,22.73,-25.73,2,42.3,-18.1,6.19,28.06,-23.16,5.27
30.8,-17.3,-12.35,22.73,-25.73,1.99,42.31,-18.05,6.21,28.07,-23.15,5.27
30.8,-17.31,-12.34,22.73,-25.73,1.99,42.31,-18.06,6.24,28.07,-23.15,5.26
30.8,-17.34,-12.32,22.72,-25.75,1.98,42.29,-18.09,6.23,28.08,-23.15,5.25
30.81,-17.36,-12.3,22.72,-25.75,1.98,42.29,-18.1,6.22,28.08,-23.15,5.25
30.82,-17.38,-12.28,22.72,-25.75,1.98,42.31,-18.07,6.2,28.09,-23.14,5.25
30.83,-17.38,-12.3,22.73,-25.75,1.99,42.32,-18.06,6.18,28.1,-23.14,5.25
30.82,-17.41,-12.3,22.73,-25.75,1.98,42.32,-18.07,6.19,28.11,-23.13,5.25
30.82,-17.39,-12.3,22.73,-25.76,1.97,42.32,-18.07,6.17,28.11,-23.13,5.25
30.83,-17.39,-12.31,22.73,-25.76,1.97,42.32,-18.07,6.17,28.12,-23.12,5.26
30.85,-17.36,-12.31,22.74,-25.76,1.97,42.34,-18.04,6.18,28.11,-23.12,5.26
30.85,-17.36,-12.32,22.75,-25.76,1.97,42.34,-18.03,6.17,28.11,-23.11,5.26
30.85,-17.36,-12.32,22.75,-25.76,1.97,42.35,-18,6.18,28.11,-23.1,5.27
30.86,-17.37,-12.3,22.74,-25.78,1.97,42.34,-18.01,6.19,28.11,-23.09,5.28
30.87,-17.37,-12.3,22.75,-25.78,1.97,42.35,-17.99,6.21,28.12,-23.06,5.31
30.87,-17.39,-12.3,22.75,-25.79,1.96,42.35,-17.98,6.21,28.1,-23.08,5.31
30.86,-17.41,-12.3,22.74,-25.8,1.96,42.34,-17.99,6.2,28.1,-23.07,5.32
30.86,-17.42,-12.3,22.74,-25.81,1.95,42.34,-17.99,6.2,28.1,-23.05,5.32
30.88,-17.45,-12.28,22.73,-25.82,1.94,42.33,-17.98,6.2,28.1,-23.03,5.34
30.89,-17.45,-12.27,22.74,-25.82,1.93,42.32,-17.99,6.2,28.08,-23.03,5.37
30.9,-17.44,-12.28,22.73,-25.83,1.92,42.31,-17.99,6.22,28.05,-23.05,5.38
30.89,-17.45,-12.3,22.73,-25.84,1.91,42.29,-18.01,6.23,28.05,-23.04,5.39
30.89,-17.45,-12.29,22.74,-25.84,1.9,42.28,-18.01,6.22,28.05,-23.02,5.41
30.91,-17.42,-12.29,22.73,-25.86,1.9,42.27,-18.01,6.25,28.04,-23,5.44
30.91,-17.43,-12.29,22.73,-25.86,1.89,42.25,-18.02,6.26,28.01,-23.02,5.44
30.92,-17.42,-12.28,22.73,-25.87,1.9,42.24,-18,6.26,27.98,-23.03,5.45
30.92,-17.42,-12.29,22.74,-25.88,1.9,42.22,-18,6.26,27.96,-23.02,5.47
30.93,-17.43,-12.28,22.75,-25.88,1.91,42.22,-17.98,6.25,27.95,-23.01,5.48
30.93,-17.44,-12.27,22.77,-25.89,1.92,42.21,-17.96,6.26,27.93,-23,5.5
30.93,-17.45,-12.27,22.78,-25.9,1.92,42.19,-17.96,6.26,27.89,-23.01,5.53
30.93,-17.47,-12.27,22.81,-25.91,1.94,42.16,-17.99,6.26,27.87,-23.02,5.53
30.93,-17.49,-12.26,22.83,-25.92,1.96,42.14,-17.97,6.26,27.86,-23.01,5.56
30.93,-17.49,-12.27,22.86,-25.92,1.97,42.12,-17.96,6.31,27.86,-22.99,5.58
30.93,-17.49,-12.27,22.83,-25.96,1.96,42.11,-17.96,6.3,27.83,-23.01,5.58
30.93,-17.48,-12.27,22.84,-25.97,1.96,42.09,-17.98,6.3,27.83,-23,5.58
30.93,-17.48,-12.27,22.84,-25.98,1.96,42.09,-17.96,6.3,27.81,-23.02,5.58
30.94,-17.46,-12.27,22.84,-25.98,1.96,42.1,-17.95,6.32,27.82,-23.01,5.58
30.93,-17.47,-12.27,22.83,-25.99,1.96,42.09,-17.97,6.33,27.82,-23.01,5.58
30.94,-17.47,-12.26,22.82,-26,1.96,42.09,-17.95,6.34,27.82,-23.01,5.58
30.94,-17.47,-12.26,22.82,-25.99,1.96,42.09,-17.96,6.34,27.83,-23,5.58
30.95,-17.47,-12.25,22.81,-25.99,1.95,42.1,-17.95,6.33,27.83,-23.01,5.58
30.95,-17.46,-12.27,22.81,-25.98,1.95,42.1,-17.94,6.34,27.83,-23.01,5.59
30.94,-17.48,-12.26,22.81,-25.98,1.96,42.1,-17.95,6.35,27.84,-23.01,5.58
30.95,-17.47,-12.26,22.79,-25.98,1.96,42.1,-17.96,6.33,27.85,-23,5.57
30.95,-17.48,-12.26,22.79,-25.97,1.96,42.1,-17.96,6.33,27.86,-22.99,5.57
30.94,-17.47,-12.3,22.8,-25.96,1.96,42.11,-17.95,6.32,27.86,-23,5.55
30.94,-17.47,-12.29,22.8,-25.95,1.96,42.12,-17.94,6.31,27.87,-23,5.54
30.93,-17.47,-12.32,22.8,-25.95,1.96,42.13,-17.92,6.31,27.88,-23,5.52
30.95,-17.47,-12.29,22.79,-25.96,1.96,42.14,-17.88,6.31,27.89,-22.99,5.51
30.95,-17.46,-12.29,22.81,-25.95,1.97,42.14,-17.89,6.32,27.9,-22.99,5.52
30.96,-17.45,-12.28,22.82,-25.94,1.98,42.13,-17.9,6.31,27.89,-23,5.51
30.96,-17.46,-12.27,22.83,-25.93,1.99,42.13,-17.9,6.3,27.88,-23.01,5.51
30.96,-17.47,-12.26,22.84,-25.92,2.01,42.13,-17.9,6.31,27.89,-23,5.51
30.96,-17.5,-12.23,22.84,-25.93,2.01,42.12,-17.91,6.32,27.89,-22.99,5.51
30.98,-17.49,-12.22,22.86,-25.93,2.01,42.1,-17.92,6.32,27.87,-23,5.52
30.97,-17.53,-12.19,22.87,-25.92,2.03,42.09,-17.93,6.33,27.86,-23.02,5.52
30.98,-17.51,-12.21,22.88,-25.93,2.03,42.09,-17.91,6.34,27.86,-23.01,5.52
31,-17.5,-12.19,22.89,-25.93,2.06,42.08,-17.92,6.35,27.85,-23.02,5.53
31.02,-17.48,-12.2,22.89,-25.93,2.05,42.08,-17.93,6.34,27.85,-23.01,5.53
31.02,-17.48,-12.19,22.91,-25.93,2.06,42.07,-17.94,6.33,27.85,-23.02,5.52
31.03,-17.47,-12.19,22.91,-25.93,2.06,42.09,-17.93,6.32,27.85,-23.02,5.52
31.02,-17.49,-12.19,22.93,-25.93,2.05,42.09,-17.94,6.31,27.85,-23.02,5.52
31.03,-17.48,-12.18,22.95,-25.92,2.07,42.1,-17.95,6.3,27.86,-23.03,5.51
31.04,-17.49,-12.17,22.95,-25.93,2.07,42.1,-17.98,6.3,27.86,-23.03,5.51
31.04,-17.49,-12.18,22.95,-25.93,2.07,42.12,-17.99,6.29,27.86,-23.05,5.49
31.06,-17.49,-12.16,22.95,-25.93,2.07,42.13,-17.99,6.28,27.87,-23.08,5.46
31.07,-17.49,-12.16,22.97,-25.92,2.08,42.14,-18,6.26,27.91,-23.06,5.46
31.08,-17.48,-12.17,22.99,-25.9,2.07,42.15,-17.98,6.26,27.9,-23.08,5.46
31.09,-17.47,-12.17,22.97,-25.91,2.07,42.15,-18,6.26,27.9,-23.08,5.46
31.16,-17.41,-12.08,22.98,-25.9,2.06,42.13,-18.02,6.28,27.9,-23.08,5.46
31.16,-17.41,-12.1,22.97,-25.9,2.06,42.13,-18.03,6.29,27.9,-23.08,5.46
