33.91,-21.69,-7.14,18.37,-27.96,-7.5,29.08,-17.84,9.07,17.29,-20.96,4.2
33.91,-21.75,-7.04,18.28,-27.35,-8.33,29.07,-17.82,9.08,17.29,-20.92,4.21
33.91,-21.79,-6.96,18.24,-26.75,-9.09,29.06,-17.81,9.09,17.27,-20.91,4.21
33.93,-21.82,-6.88,18.26,-26.16,-9.82,29.04,-17.79,9.1,17.25,-20.89,4.21
33.87,-21.9,-6.89,18.37,-25.59,-10.55,29.02,-17.79,9.08,17.24,-20.87,4.22
33.83,-21.97,-6.89,18.52,-25.06,-11.27,29.02,-17.77,9.1,17.22,-20.85,4.22
33.79,-21.99,-7.01,18.68,-24.64,-11.84,29.02,-17.74,9.1,17.22,-20.82,4.22
33.75,-22.03,-7.08,18.81,-24.29,-12.34,29.01,-17.73,9.1,17.21,-20.8,4.23
33.78,-21.99,-7.12,18.93,-24.03,-12.68,29.01,-17.72,9.09,17.21,-20.78,4.24
33.79,-21.96,-7.17,19.03,-23.76,-12.87,29.01,-17.71,9.08,17.21,-20.75,4.25
33.79,-21.97,-7.21,19.11,-23.53,-12.88,29.02,-17.68,9.09,17.19,-20.74,4.25
33.84,-21.93,-7.16,19.15,-23.4,-12.81,29.01,-17.67,9.09,17.19,-20.72,4.26
33.88,-21.92,-7.13,19.18,-23.32,-12.81,29.01,-17.66,9.09,17.2,-20.7,4.26
33.93,-21.91,-7.04,19.23,-23.3,-12.81,29.02,-17.63,9.1,17.21,-20.68,4.27
33.99,-21.9,-6.95,19.32,-23.26,-12.91,29.02,-17.62,9.1,17.21,-20.68,4.28
33.97,-21.95,-6.92,19.41,-23.24,-13.04,29.02,-17.6,9.11,17.19,-20.68,4.28
33.97,-21.99,-6.89,19.5,-23.22,-13.15,29.02,-17.58,9.1,17.19,-20.68,4.28
34,-22.01,-6.83,19.6,-23.18,-13.22,29.01,-17.54,9.12,17.2,-20.67,4.3
33.97,-22.06,-6.9,19.64,-23.19,-13.28,29.01,-17.51,9.12,17.18,-20.67,4.31
33.94,-22.11,-6.93,19.7,-23.15,-13.4,28.97,-17.51,9.11,17.16,-20.67,4.32
33.95,-22.1,-7,19.77,-23.14,-13.46,28.95,-17.5,9.1,17.13,-20.68,4.32
