31.5,-21.18,-8.05,19.64,-13.89,-15.57,30.69,-19.71,8.28,19.23,-29.91,-3.07
31.44,-21.28,-8.06,19.67,-13.84,-15.58,30.68,-20.01,8.26,19.21,-30.07,-3.18
31.42,-21.32,-8.06,19.7,-13.82,-15.55,30.67,-20.29,8.26,19.21,-30.18,-3.25
31.46,-21.3,-7.99,19.74,-13.76,-15.57,30.66,-20.55,8.22,19.22,-30.27,-3.36
31.48,-21.3,-7.98,19.76,-13.72,-15.57,30.64,-20.77,8.24,19.17,-30.38,-3.46
31.55,-21.22,-7.95,19.78,-13.69,-15.57,30.6,-20.96,8.29,19.11,-30.48,-3.56
31.59,-21.18,-7.91,19.81,-13.67,-15.56,30.58,-21.13,8.3,19.04,-30.54,-3.61
31.63,-21.11,-7.93,19.83,-13.65,-15.56,30.53,-21.26,8.34,18.94,-30.58,-3.64
31.66,-21.06,-7.94,19.85,-13.62,-15.56,30.46,-21.4,8.35,18.83,-30.61,-3.64
31.68,-21.03,-7.92,19.85,-13.61,-15.56,30.41,-21.51,8.34,18.72,-30.64,-3.62
31.66,-21.03,-7.97,19.87,-13.6,-15.56,30.39,-21.57,8.36,18.67,-30.62,-3.61
31.65,-21.04,-7.99,19.87,-13.57,-15.57,30.36,-21.62,8.39,18.59,-30.61,-3.58
31.62,-21.08,-8.01,19.86,-13.6,-15.57,30.33,-21.69,8.39,18.52,-30.61,-3.55
31.59,-21.1,-8.05,19.87,-13.6,-15.56,30.29,-21.76,8.35,18.49,-30.6,-3.55
31.6,-21.13,-8.02,19.87,-13.6,-15.56,30.29,-21.75,8.36,18.43,-30.59,-3.52
31.59,-21.15,-8.01,19.86,-13.6,-15.56,30.29,-21.71,8.35,18.41,-30.56,-3.49
31.58,-21.17,-8.02,19.86,-13.61,-15.55,30.27,-21.68,8.34,18.39,-30.53,-3.45
31.62,-21.16,-7.96,19.86,-13.63,-15.54,30.23,-21.61,8.36,18.36,-30.49,-3.38
31.66,-21.16,-7.91,19.88,-13.63,-15.53,30.21,-21.48,8.37,18.35,-30.41,-3.27
31.71,-21.11,-7.88,19.89,-13.63,-15.52,30.2,-21.3,8.41,18.31,-30.3,-3.13
31.76,-21.11,-7.84,19.89,-13.64,-15.51,30.17,-21.13,8.46,18.3,-30.16,-2.96
31.81,-21.12,-7.78,19.91,-13.64,-15.5,30.16,-20.89,8.51,18.28,-30.02,-2.81
31.82,-21.07,-7.87,19.93,-13.66,-15.48,30.15,-20.6,8.59,18.33,-29.86,-2.64
31.86,-21.05,-7.86,19.96,-13.66,-15.48,30.14,-20.36,8.6,18.35,-29.74,-2.52
31.83,-21.05,-7.96,19.98,-13.68,-15.46,30.16,-20.1,8.63,18.37,-29.65,-2.19
31.83,-21.05,-8.01,20.01,-13.7,-15.44,30.2,-19.86,8.68,18.43,-29.63,-1.92
31.84,-21.1,-8,20.02,-13.7,-15.44,30.27,-19.6,8.71,18.5,-29.72,-1.85
31.86,-21.11,-8,20.03,-13.73,-15.42,30.31,-19.37,8.74,18.62,-29.88,-1.9
