12.64,12.61,-2.81,15.02,13.32,-4.1
12.64,12.61,-2.79,15.02,13.33,-4.1
12.62,12.62,-2.79,15,13.33,-4.1
12.62,12.62,-2.79,15,13.33,-4.1
12.61,12.62,-2.79,14.99,13.33,-4.1
12.61,12.62,-2.81,14.99,13.32,-4.1
12.61,12.64,-2.79,14.99,13.32,-4.1
12.6,12.64,-2.79,14.98,13.32,-4.1
12.6,12.64,-2.79,14.98,13.32,-4.1
12.6,12.64,-2.79,14.96,13.32,-4.1
12.58,12.65,-2.79,14.96,13.32,-4.1
12.58,12.65,-2.79,14.95,13.32,-4.1
12.58,12.65,-2.79,14.95,13.32,-4.1
12.57,12.65,-2.79,14.95,13.3,-4.12
12.57,12.65,-2.79,14.95,13.3,-4.12
12.55,12.67,-2.79,14.95,13.3,-4.12
12.54,12.67,-2.79,14.93,13.3,-4.12
12.54,12.67,-2.79,14.93,13.3,-4.12
12.52,12.68,-2.79,14.93,13.29,-4.12
12.51,12.68,-2.79,14.93,13.29,-4.12
12.51,12.68,-2.79,14.93,13.29,-4.12
12.51,12.68,-2.78,14.93,13.27,-4.12
12.5,12.7,-2.78,14.93,13.27,-4.12
12.5,12.7,-2.78,14.92,13.27,-4.12
12.48,12.7,-2.78,14.92,13.26,-4.12
12.48,12.71,-2.78,14.9,13.26,-4.12
12.48,12.71,-2.78,14.92,13.24,-4.13
12.48,12.73,-2.78,14.9,13.24,-4.13
12.48,12.73,-2.78,14.9,13.23,-4.13
12.48,12.73,-2.78,14.89,13.22,-4.15
12.48,12.74,-2.78,14.87,13.22,-4.15
12.48,12.74,-2.78,14.87,13.2,-4.15
12.48,12.74,-2.76,14.86,13.2,-4.15
12.48,12.74,-2.78,14.86,13.19,-4.16
12.48,12.74,-2.76,14.86,13.17,-4.16
12.5,12.74,-2.76,14.86,13.16,-4.18
12.5,12.75,-2.76,14.86,13.14,-4.18
12.5,12.75,-2.76,14.86,13.16,-4.18
12.5,12.75,-2.76,14.86,13.14,-4.18
12.5,12.77,-2.76,14.87,13.14,-4.18
12.51,12.77,-2.76,14.87,13.14,-4.18
12.51,12.78,-2.76,14.9,13.13,-4.18
12.52,12.8,-2.76,14.9,13.13,-4.18
